region_type,region,date,statistic,num_people
country,Israel (Country),2020-03-09,deaths,0
country,Israel (Country),2020-03-09,recovered,2
country,Israel (Country),2020-03-10,active,54
country,Israel (Country),2020-03-10,confirmed,58
country,Israel (Country),2020-03-10,deaths,0
country,Israel (Country),2020-03-10,recovered,4
country,Israel (Country),2020-03-11,active,105
country,Israel (Country),2020-03-11,confirmed,109
country,Israel (Country),2020-03-11,deaths,0
country,Israel (Country),2020-03-11,recovered,4
country,Israel (Country),2020-03-12,active,127
country,Israel (Country),2020-03-12,confirmed,131
country,Israel (Country),2020-03-12,deaths,0
country,Israel (Country),2020-03-12,recovered,4
country,Israel (Country),2020-03-13,active,157
country,Israel (Country),2020-03-13,confirmed,161
country,Israel (Country),2020-03-13,deaths,0
country,Israel (Country),2020-03-13,recovered,4
country,Israel (Country),2020-03-14,active,189
country,Israel (Country),2020-03-14,confirmed,193
country,Israel (Country),2020-03-14,deaths,0
country,Israel (Country),2020-03-14,recovered,4
country,Israel (Country),2020-03-15,active,247
country,Israel (Country),2020-03-15,confirmed,251
country,Israel (Country),2020-03-15,deaths,0
country,Israel (Country),2020-03-15,recovered,4
country,Italy (Country),2020-01-31,active,2
country,Italy (Country),2020-01-31,confirmed,2
country,Italy (Country),2020-01-31,deaths,0
country,Italy (Country),2020-01-31,recovered,0
country,Italy (Country),2020-02-01,active,2
country,Italy (Country),2020-02-01,confirmed,2
country,Italy (Country),2020-02-01,deaths,0
country,Italy (Country),2020-02-01,recovered,0
country,Italy (Country),2020-02-02,active,2
country,Italy (Country),2020-02-02,confirmed,2
country,Italy (Country),2020-02-02,deaths,0
country,Italy (Country),2020-02-02,recovered,0
country,Italy (Country),2020-02-03,active,2
country,Italy (Country),2020-02-03,confirmed,2
country,Italy (Country),2020-02-03,deaths,0
country,Italy (Country),2020-02-03,recovered,0
country,Italy (Country),2020-02-04,active,2
country,Italy (Country),2020-02-04,confirmed,2
country,Italy (Country),2020-02-04,deaths,0
country,Italy (Country),2020-02-04,recovered,0
country,Italy (Country),2020-02-05,active,2
country,Italy (Country),2020-02-05,confirmed,2
country,Italy (Country),2020-02-05,deaths,0
country,Italy (Country),2020-02-05,recovered,0
country,Italy (Country),2020-02-06,active,2
country,Italy (Country),2020-02-06,confirmed,2
country,Italy (Country),2020-02-06,deaths,0
country,Italy (Country),2020-02-06,recovered,0
country,Italy (Country),2020-02-07,active,3
country,Italy (Country),2020-02-07,confirmed,3
country,Italy (Country),2020-02-07,deaths,0
country,Italy (Country),2020-02-07,recovered,0
country,Italy (Country),2020-02-08,active,3
country,Italy (Country),2020-02-08,confirmed,3
country,Italy (Country),2020-02-08,deaths,0
country,Italy (Country),2020-02-08,recovered,0
country,Italy (Country),2020-02-09,active,3
country,Italy (Country),2020-02-09,confirmed,3
country,Italy (Country),2020-02-09,deaths,0
country,Italy (Country),2020-02-09,recovered,0
country,Italy (Country),2020-02-10,active,3
country,Italy (Country),2020-02-10,confirmed,3
country,Italy (Country),2020-02-10,deaths,0
country,Italy (Country),2020-02-10,recovered,0
country,Italy (Country),2020-02-11,active,3
country,Italy (Country),2020-02-11,confirmed,3
country,Italy (Country),2020-02-11,deaths,0
country,Italy (Country),2020-02-11,recovered,0
country,Italy (Country),2020-02-12,active,3
country,Italy (Country),2020-02-12,confirmed,3
country,Italy (Country),2020-02-12,deaths,0
country,Italy (Country),2020-02-12,recovered,0
country,Italy (Country),2020-02-13,active,3
country,Italy (Country),2020-02-13,confirmed,3
country,Italy (Country),2020-02-13,deaths,0
country,Italy (Country),2020-02-13,recovered,0
country,Italy (Country),2020-02-14,active,3
country,Italy (Country),2020-02-14,confirmed,3
country,Italy (Country),2020-02-14,deaths,0
country,Italy (Country),2020-02-14,recovered,0
country,Italy (Country),2020-02-15,active,3
country,Italy (Country),2020-02-15,confirmed,3
country,Italy (Country),2020-02-15,deaths,0
country,Italy (Country),2020-02-15,recovered,0
country,Italy (Country),2020-02-16,active,3
country,Italy (Country),2020-02-16,confirmed,3
country,Italy (Country),2020-02-16,deaths,0
country,Italy (Country),2020-02-16,recovered,0
country,Italy (Country),2020-02-17,active,3
country,Italy (Country),2020-02-17,confirmed,3
country,Italy (Country),2020-02-17,deaths,0
country,Italy (Country),2020-02-17,recovered,0
country,Italy (Country),2020-02-18,active,3
country,Italy (Country),2020-02-18,confirmed,3
country,Italy (Country),2020-02-18,deaths,0
country,Italy (Country),2020-02-18,recovered,0
country,Italy (Country),2020-02-19,active,3
country,Italy (Country),2020-02-19,confirmed,3
country,Italy (Country),2020-02-19,deaths,0
country,Italy (Country),2020-02-19,recovered,0
country,Italy (Country),2020-02-20,active,3
country,Italy (Country),2020-02-20,confirmed,3
country,Italy (Country),2020-02-20,deaths,0
country,Italy (Country),2020-02-20,recovered,0
country,Italy (Country),2020-02-21,active,19
country,Italy (Country),2020-02-21,confirmed,20
country,Italy (Country),2020-02-21,deaths,1
country,Italy (Country),2020-02-21,recovered,0
country,Italy (Country),2020-02-22,active,59
country,Italy (Country),2020-02-22,confirmed,62
country,Italy (Country),2020-02-22,deaths,2
country,Italy (Country),2020-02-22,recovered,1
country,Italy (Country),2020-02-23,active,150
country,Italy (Country),2020-02-23,confirmed,155
country,Italy (Country),2020-02-23,deaths,3
country,Italy (Country),2020-02-23,recovered,2
country,Italy (Country),2020-02-24,active,221
country,Italy (Country),2020-02-24,confirmed,229
country,Italy (Country),2020-02-24,deaths,7
country,Italy (Country),2020-02-24,recovered,1
country,Italy (Country),2020-02-25,active,311
country,Italy (Country),2020-02-25,confirmed,322
country,Italy (Country),2020-02-25,deaths,10
country,Italy (Country),2020-02-25,recovered,1
country,Italy (Country),2020-02-26,active,438
country,Italy (Country),2020-02-26,confirmed,453
country,Italy (Country),2020-02-26,deaths,12
country,Italy (Country),2020-02-26,recovered,3
country,Italy (Country),2020-02-27,active,593
country,Italy (Country),2020-02-27,confirmed,655
country,Italy (Country),2020-02-27,deaths,17
country,Italy (Country),2020-02-27,recovered,45
country,Italy (Country),2020-02-28,active,821
country,Italy (Country),2020-02-28,confirmed,888
country,Italy (Country),2020-02-28,deaths,21
country,Italy (Country),2020-02-28,recovered,46
country,Italy (Country),2020-02-29,active,1053
country,Italy (Country),2020-02-29,confirmed,1128
country,Italy (Country),2020-02-29,deaths,29
country,Italy (Country),2020-02-29,recovered,46
country,Italy (Country),2020-03-01,active,1577
country,Italy (Country),2020-03-01,confirmed,1694
country,Italy (Country),2020-03-01,deaths,34
country,Italy (Country),2020-03-01,recovered,83
country,Italy (Country),2020-03-02,active,1835
country,Italy (Country),2020-03-02,confirmed,2036
country,Italy (Country),2020-03-02,deaths,52
country,Italy (Country),2020-03-02,recovered,149
country,Italy (Country),2020-03-03,active,2263
country,Italy (Country),2020-03-03,confirmed,2502
country,Italy (Country),2020-03-03,deaths,79
country,Italy (Country),2020-03-03,recovered,160
country,Italy (Country),2020-03-04,active,2706
country,Italy (Country),2020-03-04,confirmed,3089
country,Italy (Country),2020-03-04,deaths,107
country,Italy (Country),2020-03-04,recovered,276
country,Italy (Country),2020-03-05,active,3296
country,Italy (Country),2020-03-05,confirmed,3858
country,Italy (Country),2020-03-05,deaths,148
country,Italy (Country),2020-03-05,recovered,414
country,Italy (Country),2020-03-06,active,3916
country,Italy (Country),2020-03-06,confirmed,4636
country,Italy (Country),2020-03-06,deaths,197
country,Italy (Country),2020-03-06,recovered,523
country,Italy (Country),2020-03-07,active,5061
country,Italy (Country),2020-03-07,confirmed,5883
country,Italy (Country),2020-03-07,deaths,233
country,Italy (Country),2020-03-07,recovered,589
country,Italy (Country),2020-03-08,active,6387
country,Italy (Country),2020-03-08,confirmed,7375
country,Italy (Country),2020-03-08,deaths,366
country,Italy (Country),2020-03-08,recovered,622
country,Italy (Country),2020-03-09,active,7985
country,Italy (Country),2020-03-09,confirmed,9172
country,Italy (Country),2020-03-09,deaths,463
country,Italy (Country),2020-03-09,recovered,724
country,Italy (Country),2020-03-10,active,8794
country,Italy (Country),2020-03-10,confirmed,10149
country,Italy (Country),2020-03-10,deaths,631
country,Italy (Country),2020-03-10,recovered,724
country,Italy (Country),2020-03-11,active,10590
country,Italy (Country),2020-03-11,confirmed,12462
country,Italy (Country),2020-03-11,deaths,827
country,Italy (Country),2020-03-11,recovered,1045
country,Italy (Country),2020-03-12,active,10590
country,Italy (Country),2020-03-12,confirmed,12462
country,Italy (Country),2020-03-12,deaths,827
country,Italy (Country),2020-03-12,recovered,1045
country,Italy (Country),2020-03-13,active,14955
country,Italy (Country),2020-03-13,confirmed,17660
country,Italy (Country),2020-03-13,deaths,1266
country,Italy (Country),2020-03-13,recovered,1439
country,Italy (Country),2020-03-14,active,17750
country,Italy (Country),2020-03-14,confirmed,21157
country,Italy (Country),2020-03-14,deaths,1441
country,Italy (Country),2020-03-14,recovered,1966
country,Italy (Country),2020-03-15,active,20603
country,Italy (Country),2020-03-15,confirmed,24747
country,Italy (Country),2020-03-15,deaths,1809
country,Italy (Country),2020-03-15,recovered,2335
country,Ivory Coast (Country),2020-01-27,active,1
country,Ivory Coast (Country),2020-01-27,confirmed,1
country,Ivory Coast (Country),2020-01-27,deaths,0
country,Ivory Coast (Country),2020-01-27,recovered,0
country,Jamaica (Country),2020-03-11,active,1
country,Jamaica (Country),2020-03-11,confirmed,1
country,Jamaica (Country),2020-03-11,deaths,0
country,Jamaica (Country),2020-03-11,recovered,0
country,Jamaica (Country),2020-03-12,active,2
country,Jamaica (Country),2020-03-12,confirmed,2
country,Jamaica (Country),2020-03-12,deaths,0
country,Jamaica (Country),2020-03-12,recovered,0
country,Jamaica (Country),2020-03-13,active,8
country,Jamaica (Country),2020-03-13,confirmed,8
country,Jamaica (Country),2020-03-13,deaths,0
country,Jamaica (Country),2020-03-13,recovered,0
country,Jamaica (Country),2020-03-14,active,8
country,Jamaica (Country),2020-03-14,confirmed,8
country,Jamaica (Country),2020-03-14,deaths,0
country,Jamaica (Country),2020-03-14,recovered,0
country,Jamaica (Country),2020-03-15,active,10
country,Jamaica (Country),2020-03-15,confirmed,10
country,Jamaica (Country),2020-03-15,deaths,0
country,Jamaica (Country),2020-03-15,recovered,0
country,Japan (Country),2020-01-22,active,2
country,Japan (Country),2020-01-22,confirmed,2
country,Japan (Country),2020-01-22,deaths,0
country,Japan (Country),2020-01-22,recovered,0
country,Japan (Country),2020-01-23,active,1
country,Japan (Country),2020-01-23,confirmed,1
country,Japan (Country),2020-01-23,deaths,0
country,Japan (Country),2020-01-23,recovered,0
country,Japan (Country),2020-01-24,active,2
country,Japan (Country),2020-01-24,confirmed,2
country,Japan (Country),2020-01-24,deaths,0
country,Japan (Country),2020-01-24,recovered,0
country,Japan (Country),2020-01-25,active,2
country,Japan (Country),2020-01-25,confirmed,2
country,Japan (Country),2020-01-25,deaths,0
country,Japan (Country),2020-01-25,recovered,0
country,Japan (Country),2020-01-26,active,3
country,Japan (Country),2020-01-26,confirmed,4
country,Japan (Country),2020-01-26,deaths,0
country,Japan (Country),2020-01-26,recovered,1
country,Japan (Country),2020-01-27,active,3
country,Japan (Country),2020-01-27,confirmed,4
country,Japan (Country),2020-01-27,deaths,0
country,Japan (Country),2020-01-27,recovered,1
country,Japan (Country),2020-01-28,active,6
country,Japan (Country),2020-01-28,confirmed,7
country,Japan (Country),2020-01-28,deaths,0
country,Japan (Country),2020-01-28,recovered,1
country,Japan (Country),2020-01-29,active,6
country,Japan (Country),2020-01-29,confirmed,7
country,Japan (Country),2020-01-29,deaths,0
country,Japan (Country),2020-01-29,recovered,1
country,Japan (Country),2020-01-30,active,10
country,Japan (Country),2020-01-30,confirmed,11
country,Japan (Country),2020-01-30,deaths,0
country,Japan (Country),2020-01-30,recovered,1
country,Japan (Country),2020-01-31,active,14
country,Japan (Country),2020-01-31,confirmed,15
country,Japan (Country),2020-01-31,deaths,0
country,Japan (Country),2020-01-31,recovered,1
country,Japan (Country),2020-02-01,active,19
country,Japan (Country),2020-02-01,confirmed,20
country,Japan (Country),2020-02-01,deaths,0
country,Japan (Country),2020-02-01,recovered,1
country,Japan (Country),2020-02-02,active,19
country,Japan (Country),2020-02-02,confirmed,20
country,Japan (Country),2020-02-02,deaths,0
country,Japan (Country),2020-02-02,recovered,1
country,Japan (Country),2020-02-03,active,19
country,Japan (Country),2020-02-03,confirmed,20
country,Japan (Country),2020-02-03,deaths,0
country,Japan (Country),2020-02-03,recovered,1
country,Japan (Country),2020-02-04,active,21
country,Japan (Country),2020-02-04,confirmed,22
country,Japan (Country),2020-02-04,deaths,0
country,Japan (Country),2020-02-04,recovered,1
country,Japan (Country),2020-02-05,active,21
country,Japan (Country),2020-02-05,confirmed,22
country,Japan (Country),2020-02-05,deaths,0
country,Japan (Country),2020-02-05,recovered,1
country,Japan (Country),2020-02-06,active,44
country,Japan (Country),2020-02-06,confirmed,45
country,Japan (Country),2020-02-06,deaths,0
country,Japan (Country),2020-02-06,recovered,1
country,Japan (Country),2020-02-07,active,24
country,Japan (Country),2020-02-07,confirmed,25
country,Japan (Country),2020-02-07,deaths,0
country,Japan (Country),2020-02-07,recovered,1
country,Japan (Country),2020-02-08,active,24
country,Japan (Country),2020-02-08,confirmed,25
country,Japan (Country),2020-02-08,deaths,0
country,Japan (Country),2020-02-08,recovered,1
country,Japan (Country),2020-02-09,active,25
country,Japan (Country),2020-02-09,confirmed,26
country,Japan (Country),2020-02-09,deaths,0
country,Japan (Country),2020-02-09,recovered,1
country,Japan (Country),2020-02-10,active,22
country,Japan (Country),2020-02-10,confirmed,26
country,Japan (Country),2020-02-10,deaths,0
country,Japan (Country),2020-02-10,recovered,4
country,Japan (Country),2020-02-11,active,17
country,Japan (Country),2020-02-11,confirmed,26
country,Japan (Country),2020-02-11,deaths,0
country,Japan (Country),2020-02-11,recovered,9
country,Japan (Country),2020-02-12,active,19
country,Japan (Country),2020-02-12,confirmed,28
country,Japan (Country),2020-02-12,deaths,0
country,Japan (Country),2020-02-12,recovered,9
country,Japan (Country),2020-02-13,active,18
country,Japan (Country),2020-02-13,confirmed,28
country,Japan (Country),2020-02-13,deaths,1
country,Japan (Country),2020-02-13,recovered,9
country,Japan (Country),2020-02-14,active,19
country,Japan (Country),2020-02-14,confirmed,29
country,Japan (Country),2020-02-14,deaths,1
country,Japan (Country),2020-02-14,recovered,9
country,Japan (Country),2020-02-15,active,30
country,Japan (Country),2020-02-15,confirmed,43
country,Japan (Country),2020-02-15,deaths,1
country,Japan (Country),2020-02-15,recovered,12
country,Japan (Country),2020-02-16,active,46
country,Japan (Country),2020-02-16,confirmed,59
country,Japan (Country),2020-02-16,deaths,1
country,Japan (Country),2020-02-16,recovered,12
country,Japan (Country),2020-02-17,active,53
country,Japan (Country),2020-02-17,confirmed,66
country,Japan (Country),2020-02-17,deaths,1
country,Japan (Country),2020-02-17,recovered,12
country,Japan (Country),2020-02-18,active,60
country,Japan (Country),2020-02-18,confirmed,74
country,Japan (Country),2020-02-18,deaths,1
country,Japan (Country),2020-02-18,recovered,13
country,Japan (Country),2020-02-19,active,65
country,Japan (Country),2020-02-19,confirmed,84
country,Japan (Country),2020-02-19,deaths,1
country,Japan (Country),2020-02-19,recovered,18
country,Japan (Country),2020-02-20,active,75
country,Japan (Country),2020-02-20,confirmed,94
country,Japan (Country),2020-02-20,deaths,1
country,Japan (Country),2020-02-20,recovered,18
country,Japan (Country),2020-02-21,active,82
country,Japan (Country),2020-02-21,confirmed,105
country,Japan (Country),2020-02-21,deaths,1
country,Japan (Country),2020-02-21,recovered,22
country,Japan (Country),2020-02-22,active,99
country,Japan (Country),2020-02-22,confirmed,122
country,Japan (Country),2020-02-22,deaths,1
country,Japan (Country),2020-02-22,recovered,22
country,Japan (Country),2020-02-23,active,124
country,Japan (Country),2020-02-23,confirmed,147
country,Japan (Country),2020-02-23,deaths,1
country,Japan (Country),2020-02-23,recovered,22
country,Japan (Country),2020-02-24,active,136
country,Japan (Country),2020-02-24,confirmed,159
country,Japan (Country),2020-02-24,deaths,1
country,Japan (Country),2020-02-24,recovered,22
country,Japan (Country),2020-02-25,active,147
country,Japan (Country),2020-02-25,confirmed,170
country,Japan (Country),2020-02-25,deaths,1
country,Japan (Country),2020-02-25,recovered,22
country,Japan (Country),2020-02-26,active,165
country,Japan (Country),2020-02-26,confirmed,189
country,Japan (Country),2020-02-26,deaths,2
country,Japan (Country),2020-02-26,recovered,22
country,Japan (Country),2020-02-27,active,188
country,Japan (Country),2020-02-27,confirmed,214
country,Japan (Country),2020-02-27,deaths,4
country,Japan (Country),2020-02-27,recovered,22
country,Japan (Country),2020-02-28,active,202
country,Japan (Country),2020-02-28,confirmed,228
country,Japan (Country),2020-02-28,deaths,4
country,Japan (Country),2020-02-28,recovered,22
country,Japan (Country),2020-02-29,active,204
country,Japan (Country),2020-02-29,confirmed,241
country,Japan (Country),2020-02-29,deaths,5
country,Japan (Country),2020-02-29,recovered,32
country,Japan (Country),2020-03-01,active,218
country,Japan (Country),2020-03-01,confirmed,256
country,Japan (Country),2020-03-01,deaths,6
country,Japan (Country),2020-03-01,recovered,32
country,Japan (Country),2020-03-02,active,236
country,Japan (Country),2020-03-02,confirmed,274
country,Japan (Country),2020-03-02,deaths,6
country,Japan (Country),2020-03-02,recovered,32
country,Japan (Country),2020-03-03,active,244
country,Japan (Country),2020-03-03,confirmed,293
country,Japan (Country),2020-03-03,deaths,6
country,Japan (Country),2020-03-03,recovered,43
country,Japan (Country),2020-03-04,active,282
country,Japan (Country),2020-03-04,confirmed,331
country,Japan (Country),2020-03-04,deaths,6
country,Japan (Country),2020-03-04,recovered,43
country,Japan (Country),2020-03-05,active,311
country,Japan (Country),2020-03-05,confirmed,360
country,Japan (Country),2020-03-05,deaths,6
country,Japan (Country),2020-03-05,recovered,43
country,Japan (Country),2020-03-06,active,368
country,Japan (Country),2020-03-06,confirmed,420
country,Japan (Country),2020-03-06,deaths,6
country,Japan (Country),2020-03-06,recovered,46
country,Japan (Country),2020-03-07,active,379
country,Japan (Country),2020-03-07,confirmed,461
country,Japan (Country),2020-03-07,deaths,6
country,Japan (Country),2020-03-07,recovered,76
country,Japan (Country),2020-03-08,active,420
country,Japan (Country),2020-03-08,confirmed,502
country,Japan (Country),2020-03-08,deaths,6
country,Japan (Country),2020-03-08,recovered,76
country,Japan (Country),2020-03-09,active,418
country,Japan (Country),2020-03-09,confirmed,511
country,Japan (Country),2020-03-09,deaths,17
country,Japan (Country),2020-03-09,recovered,76
country,Japan (Country),2020-03-10,active,470
country,Japan (Country),2020-03-10,confirmed,581
country,Japan (Country),2020-03-10,deaths,10
country,Japan (Country),2020-03-10,recovered,101
country,Japan (Country),2020-03-11,active,506
country,Japan (Country),2020-03-11,confirmed,639
country,Japan (Country),2020-03-11,deaths,15
country,Japan (Country),2020-03-11,recovered,118
country,Japan (Country),2020-03-12,active,505
country,Japan (Country),2020-03-12,confirmed,639
country,Japan (Country),2020-03-12,deaths,16
country,Japan (Country),2020-03-12,recovered,118
country,Japan (Country),2020-03-13,active,564
country,Japan (Country),2020-03-13,confirmed,701
country,Japan (Country),2020-03-13,deaths,19
country,Japan (Country),2020-03-13,recovered,118
country,Japan (Country),2020-03-14,active,633
country,Japan (Country),2020-03-14,confirmed,773
country,Japan (Country),2020-03-14,deaths,22
country,Japan (Country),2020-03-14,recovered,118
country,Japan (Country),2020-03-15,active,699
country,Japan (Country),2020-03-15,confirmed,839
country,Japan (Country),2020-03-15,deaths,22
country,Japan (Country),2020-03-15,recovered,118
country,Jersey (Country),2020-03-14,active,2
country,Jersey (Country),2020-03-14,confirmed,2
country,Jersey (Country),2020-03-14,deaths,0
country,Jersey (Country),2020-03-14,recovered,0
country,Jersey (Country),2020-03-15,active,2
country,Jersey (Country),2020-03-15,confirmed,2
country,Jersey (Country),2020-03-15,deaths,0
country,Jersey (Country),2020-03-15,recovered,0
country,Jordan (Country),2020-03-03,active,1
country,Jordan (Country),2020-03-03,confirmed,1
country,Jordan (Country),2020-03-03,deaths,0
country,Jordan (Country),2020-03-03,recovered,0
country,Jordan (Country),2020-03-04,active,1
country,Jordan (Country),2020-03-04,confirmed,1
country,Jordan (Country),2020-03-04,deaths,0
country,Jordan (Country),2020-03-04,recovered,0
country,Jordan (Country),2020-03-05,active,1
country,Jordan (Country),2020-03-05,confirmed,1
country,Jordan (Country),2020-03-05,deaths,0
country,Jordan (Country),2020-03-05,recovered,0
country,Jordan (Country),2020-03-06,active,1
country,Jordan (Country),2020-03-06,confirmed,1
country,Jordan (Country),2020-03-06,deaths,0
country,Jordan (Country),2020-03-06,recovered,0
country,Jordan (Country),2020-03-07,active,1
country,Jordan (Country),2020-03-07,confirmed,1
country,Jordan (Country),2020-03-07,deaths,0
country,Jordan (Country),2020-03-07,recovered,0
country,Jordan (Country),2020-03-08,active,1
country,Jordan (Country),2020-03-08,confirmed,1
country,Jordan (Country),2020-03-08,deaths,0
country,Jordan (Country),2020-03-08,recovered,0
country,Jordan (Country),2020-03-09,active,1
country,Jordan (Country),2020-03-09,confirmed,1
country,Jordan (Country),2020-03-09,deaths,0
country,Jordan (Country),2020-03-09,recovered,0
country,Jordan (Country),2020-03-10,active,1
country,Jordan (Country),2020-03-10,confirmed,1
country,Jordan (Country),2020-03-10,deaths,0
country,Jordan (Country),2020-03-10,recovered,0
country,Jordan (Country),2020-03-11,active,1
country,Jordan (Country),2020-03-11,confirmed,1
country,Jordan (Country),2020-03-11,deaths,0
country,Jordan (Country),2020-03-11,recovered,0
country,Jordan (Country),2020-03-12,active,1
country,Jordan (Country),2020-03-12,confirmed,1
country,Jordan (Country),2020-03-12,deaths,0
country,Jordan (Country),2020-03-12,recovered,0
country,Jordan (Country),2020-03-13,active,0
country,Jordan (Country),2020-03-13,confirmed,1
country,Jordan (Country),2020-03-13,deaths,0
country,Jordan (Country),2020-03-13,recovered,1
country,Jordan (Country),2020-03-14,active,0
country,Jordan (Country),2020-03-14,confirmed,1
country,Jordan (Country),2020-03-14,deaths,0
country,Jordan (Country),2020-03-14,recovered,1
country,Jordan (Country),2020-03-15,active,7
country,Jordan (Country),2020-03-15,confirmed,8
country,Jordan (Country),2020-03-15,deaths,0
country,Jordan (Country),2020-03-15,recovered,1
country,Kazakhstan (Country),2020-03-13,active,4
country,Kazakhstan (Country),2020-03-13,confirmed,4
country,Kazakhstan (Country),2020-03-13,deaths,0
country,Kazakhstan (Country),2020-03-13,recovered,0
country,Kazakhstan (Country),2020-03-14,active,6
country,Kazakhstan (Country),2020-03-14,confirmed,6
country,Kazakhstan (Country),2020-03-14,deaths,0
country,Kazakhstan (Country),2020-03-14,recovered,0
country,Kazakhstan (Country),2020-03-15,active,9
country,Kazakhstan (Country),2020-03-15,confirmed,9
country,Kazakhstan (Country),2020-03-15,deaths,0
country,Kazakhstan (Country),2020-03-15,recovered,0
country,Kenya (Country),2020-03-13,active,1
country,Kenya (Country),2020-03-13,confirmed,1
country,Kenya (Country),2020-03-13,deaths,0
country,Kenya (Country),2020-03-13,recovered,0
country,Kenya (Country),2020-03-14,active,1
country,Kenya (Country),2020-03-14,confirmed,1
country,Kenya (Country),2020-03-14,deaths,0
country,Kenya (Country),2020-03-14,recovered,0
country,Kenya (Country),2020-03-15,active,3
country,Kenya (Country),2020-03-15,confirmed,3
country,Kenya (Country),2020-03-15,deaths,0
country,Kenya (Country),2020-03-15,recovered,0
country,Kosovo (Country),2020-03-15,active,2
country,Kosovo (Country),2020-03-15,confirmed,2
country,Kosovo (Country),2020-03-15,deaths,0
country,Kosovo (Country),2020-03-15,recovered,0
country,Kuwait (Country),2020-02-24,active,1
country,Kuwait (Country),2020-02-24,confirmed,1
country,Kuwait (Country),2020-02-24,deaths,0
country,Kuwait (Country),2020-02-24,recovered,0
country,Kuwait (Country),2020-02-25,active,11
country,Kuwait (Country),2020-02-25,confirmed,11
country,Kuwait (Country),2020-02-25,deaths,0
country,Kuwait (Country),2020-02-25,recovered,0
country,Kuwait (Country),2020-02-26,active,26
country,Kuwait (Country),2020-02-26,confirmed,26
country,Kuwait (Country),2020-02-26,deaths,0
country,Kuwait (Country),2020-02-26,recovered,0
country,Kuwait (Country),2020-02-27,active,43
country,Kuwait (Country),2020-02-27,confirmed,43
country,Kuwait (Country),2020-02-27,deaths,0
country,Kuwait (Country),2020-02-27,recovered,0
country,Kuwait (Country),2020-02-28,active,45
country,Kuwait (Country),2020-02-28,confirmed,45
country,Kuwait (Country),2020-02-28,deaths,0
country,Kuwait (Country),2020-02-28,recovered,0
country,Kuwait (Country),2020-02-29,active,45
country,Kuwait (Country),2020-02-29,confirmed,45
country,Kuwait (Country),2020-02-29,deaths,0
country,Kuwait (Country),2020-02-29,recovered,0
country,Kuwait (Country),2020-03-01,active,45
country,Kuwait (Country),2020-03-01,confirmed,45
country,Kuwait (Country),2020-03-01,deaths,0
country,Kuwait (Country),2020-03-01,recovered,0
country,Kuwait (Country),2020-03-02,active,56
country,Kuwait (Country),2020-03-02,confirmed,56
country,Kuwait (Country),2020-03-02,deaths,0
country,Kuwait (Country),2020-03-02,recovered,0
country,Kuwait (Country),2020-03-03,active,56
country,Kuwait (Country),2020-03-03,confirmed,56
country,Kuwait (Country),2020-03-03,deaths,0
country,Kuwait (Country),2020-03-03,recovered,0
country,Kuwait (Country),2020-03-04,active,56
country,Kuwait (Country),2020-03-04,confirmed,56
country,Kuwait (Country),2020-03-04,deaths,0
country,Kuwait (Country),2020-03-04,recovered,0
country,Kuwait (Country),2020-03-05,active,58
country,Kuwait (Country),2020-03-05,confirmed,58
country,Kuwait (Country),2020-03-05,deaths,0
country,Kuwait (Country),2020-03-05,recovered,0
country,Kuwait (Country),2020-03-06,active,58
country,Kuwait (Country),2020-03-06,confirmed,58
country,Kuwait (Country),2020-03-06,deaths,0
country,Kuwait (Country),2020-03-06,recovered,0
country,Kuwait (Country),2020-03-07,active,61
country,Kuwait (Country),2020-03-07,confirmed,61
country,Kuwait (Country),2020-03-07,deaths,0
country,Kuwait (Country),2020-03-07,recovered,0
country,Kuwait (Country),2020-03-08,active,63
country,Kuwait (Country),2020-03-08,confirmed,64
country,Kuwait (Country),2020-03-08,deaths,0
country,Kuwait (Country),2020-03-08,recovered,1
country,Kuwait (Country),2020-03-09,active,63
country,Kuwait (Country),2020-03-09,confirmed,64
country,Kuwait (Country),2020-03-09,deaths,0
country,Kuwait (Country),2020-03-09,recovered,1
country,Kuwait (Country),2020-03-10,active,68
country,Kuwait (Country),2020-03-10,confirmed,69
country,Kuwait (Country),2020-03-10,deaths,0
country,Kuwait (Country),2020-03-10,recovered,1
country,Kuwait (Country),2020-03-11,active,70
country,Kuwait (Country),2020-03-11,confirmed,72
country,Kuwait (Country),2020-03-11,deaths,0
country,Kuwait (Country),2020-03-11,recovered,2
country,Kuwait (Country),2020-03-12,active,75
country,Kuwait (Country),2020-03-12,confirmed,80
country,Kuwait (Country),2020-03-12,deaths,0
country,Kuwait (Country),2020-03-12,recovered,5
country,Kuwait (Country),2020-03-13,active,75
country,Kuwait (Country),2020-03-13,confirmed,80
country,Kuwait (Country),2020-03-13,deaths,0
country,Kuwait (Country),2020-03-13,recovered,5
country,Kuwait (Country),2020-03-14,active,99
country,Kuwait (Country),2020-03-14,confirmed,104
country,Kuwait (Country),2020-03-14,deaths,0
country,Kuwait (Country),2020-03-14,recovered,5
country,Kuwait (Country),2020-03-15,active,107
country,Kuwait (Country),2020-03-15,confirmed,112
country,Kuwait (Country),2020-03-15,deaths,0
country,Kuwait (Country),2020-03-15,recovered,5
country,Latvia (Country),2020-03-02,active,1
country,Latvia (Country),2020-03-02,confirmed,1
country,Latvia (Country),2020-03-02,deaths,0
country,Latvia (Country),2020-03-02,recovered,0
country,Latvia (Country),2020-03-03,active,1
country,Latvia (Country),2020-03-03,confirmed,1
